	Unnamed: 0	tweet_textual_content	len	ID	Date	Source	Likes	RTs	polarity
257	257	the aladdin ad behind the screen was just a coincidence but me being a drama queen that i am is crying in ziam rn	138	1140950406568140801	Tue Jun 18 11:52:29 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	3	0	0
258	258	mauuu nonton aladdin sekalian date sm mamaah ehehehe emg tmn date ku yg paling asik cmn nyokap sendiri	121	1140950596733681664	Tue Jun 18 11:53:14 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2
259	259	rt aladdin risk his life only for princess jasmine jafar	98	1140950195485589504	Tue Jun 18 11:51:39 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	676	0
260	260	rt on a magic carpet ride aladdin	77	1140950471256883200	Tue Jun 18 11:52:44 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	2	0
261	261	rt aladdin jasmine	61	1140950314914160640	Tue Jun 18 11:52:07 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	8014	2
262	262	rt may genie snsd november breeze may cherrybullet reallylikecherrybullet	139	1140950262590259200	Tue Jun 18 11:51:55 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	10	0
263	263	it crazy	139	1140950493793083393	Tue Jun 18 11:52:50 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1	0	1
264	264	rt will smith	92	1140950475400835072	Tue Jun 18 11:52:45 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	13938	2
265	265	did bambam watch aladdin	27	1140950590467596288	Tue Jun 18 11:53:13 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	0
266	266	rt why him because it is like duuuuh aladdin	91	1140950185666682880	Tue Jun 18 11:51:36 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	28	1
267	267	rt leo muse lt dance performance gt genie music	146	1140950461421248512	Tue Jun 18 11:52:42 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	97	0
268	268	rt aladdin risk his life only for princess jasmine jafar	98	1140950330324082689	Tue Jun 18 11:52:11 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	676	0
269	269	rt bts boy with luv mv feat halsey kst flo melon genie soribada bugs m	140	1140950255254425601	Tue Jun 18 11:51:53 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	193	0
270	270	rt will smith	92	1140950362683133953	Tue Jun 18 11:52:18 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	13938	2
271	271	genie	21	1140950224128466944	Tue Jun 18 11:51:45 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
272	272	rt yesung the rd mini album pinkmagic melon	143	1140950366210555904	Tue Jun 18 11:52:19 +0000 2019	"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>"	0	2686	0
273	273	aladdin como bvio lmao	49	1140950620465238016	Tue Jun 18 11:53:20 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
274	274	wild things how a dystopian will smith movie was turned into a real life nightmare	107	1140950467817529345	Tue Jun 18 11:52:44 +0000 2019	"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"	0	0	-1
275	275	rt a whole new world ost aladdin dangdut version via	101	1140950176191795201	Tue Jun 18 11:51:34 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	8	0
276	276	rt jasmine aladdin	90	1140950330303057921	Tue Jun 18 11:52:11 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	11	2
277	277	rt when aladdin said sometimes you just have to take a risk i did that	93	1140950386489974786	Tue Jun 18 11:52:24 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	377	0
278	278	marie chorando no final de aladdin	58	1140950447697682435	Tue Jun 18 11:52:39 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	0
279	279	acabo de ver un v deo sobre blackpink en am rica y corea saludan a will smith super hypeadas y a seungri en plan f	140	1140950507348996098	Tue Jun 18 11:52:53 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2
280	280	rt one of the most inspirational father amp son scenes from will smith and jaden smith	123	1140950300414697472	Tue Jun 18 11:52:04 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	16109	1
281	281	rt pinkmagic digital stream melon	144	1140950623908614144	Tue Jun 18 11:53:21 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	107	0
282	282	rt yesung the rd mini album pinkmagic melon	143	1140950274426540032	Tue Jun 18 11:51:57 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2686	0
283	283	rt one of the most inspirational father amp son scenes from will smith and jaden smith	123	1140950470351097856	Tue Jun 18 11:52:44 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	16109	1
284	284	rt when aladdin said sometimes you just have to take a risk i did that	93	1140950164418355201	Tue Jun 18 11:51:31 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	377	0
285	285	rt yesung the rd mini album pinkmagic melon	143	1140950514923757574	Tue Jun 18 11:52:55 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2686	0
286	286	rt jasmine aladdin lt	125	1140950207581921281	Tue Jun 18 11:51:41 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	34	2
287	287	nowplaying gettin jiggy wit it by will smith listen now at	108	1140950167107096576	Tue Jun 18 11:51:32 +0000 2019	"<a href=""https://inet4u.co.uk"" rel=""nofollow"">Twitter_Autopost_INET4URADIO</a>"	0	0	0
288	288	kalo ka genie yg ikutan mah yg lain auto kalah	73	1140950513388679168	Tue Jun 18 11:52:54 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	0
289	289	rt gro er erfolg nach migranten angriffen in schwimmb dern in m nchen wer schwimmen geht genie t schon bei der anfahrt po	140	1140950487082160129	Tue Jun 18 11:52:48 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	200	2
290	290	i may have cried during speechless aladdin	43	1140950602157035521	Tue Jun 18 11:53:16 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	1
291	291	rt a whole new world ost aladdin dangdut version via	101	1140950503246815232	Tue Jun 18 11:52:52 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	8	2
292	292	rt will smith	92	1140950550239776771	Tue Jun 18 11:53:03 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	13938	2
293	293	rt bts boy with luv mv feat halsey kst flo melon genie soribada bugs m	140	1140950625720721409	Tue Jun 18 11:53:21 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	193	0
294	294	rt one of the most inspirational father amp son scenes from will smith and jaden smith	123	1140950129987375107	Tue Jun 18 11:51:23 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	16109	1
295	295	rt one of the most inspirational father amp son scenes from will smith and jaden smith	123	1140950454576320512	Tue Jun 18 11:52:40 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	16109	1
296	296	rt bts boy with luv mv feat halsey kst flo melon genie soribada bugs m	140	1140950349844537344	Tue Jun 18 11:52:15 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	193	0
297	297	rt aladdin risk his life only for princess jasmine jafar	98	1140950810102132736	Tue Jun 18 11:54:05 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	676	0
298	298	just saw it yesterday and really liked it will smith made the genie his own without tarnishing the m	140	1140951044329000961	Tue Jun 18 11:55:01 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	1
299	299	rt army fighting c c gi i ti p theo ch ng ta p vote teen choice music awards m x genie music awards soribada b	144	1140950954239352832	Tue Jun 18 11:54:39 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	51	2
300	300	rt yesung the rd mini album pinkmagic melon	143	1140951242035867648	Tue Jun 18 11:55:48 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2686	2
301	301	rt yesung the rd mini album pinkmagic melon	143	1140950719731646464	Tue Jun 18 11:53:44 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2686	2
302	302	rt will smith	92	1140950938338729984	Tue Jun 18 11:54:36 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	13938	2
303	303	rt what is your wish the genie asked can you make me immortal no but i can give you the ability to stop and start aging	140	1140951113190891522	Tue Jun 18 11:55:17 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	249	0
304	304	rt that a wrap badboysforlife will smith	93	1140950919363756034	Tue Jun 18 11:54:31 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	211	0
305	305	rt will smith	92	1140950709942149120	Tue Jun 18 11:53:41 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	13938	2
306	306	rt will smith	92	1140951154215415808	Tue Jun 18 11:55:27 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	13938	2
307	307	rt me i wish i had a tv camera i can look at in opportune moments genie um ok me i wish everyone was gullible genie do	140	1140950659656802304	Tue Jun 18 11:53:29 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	9733	0
308	308	rt bts music chart boywithluv b melon flo olleh genie	145	1140950808252411904	Tue Jun 18 11:54:05 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	52	0
309	309	rt smiling because aladdin is the number movie in the uk for the th weekend in a row thanks so much for all your support	140	1140951239028404225	Tue Jun 18 11:55:47 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	6120	1
310	310	rt smiling because aladdin is the number movie in the uk for the th weekend in a row thanks so much for all your support	140	1140951143431987200	Tue Jun 18 11:55:25 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	6120	1
311	311	rt smiling because aladdin is the number movie in the uk for the th weekend in a row thanks so much for all your support	140	1140950871825477632	Tue Jun 18 11:54:20 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	6120	1
312	312	rt yo saliendo de ver aladdin	66	1140950666443014144	Tue Jun 18 11:53:31 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	6127	2
313	313	aladdin really is that movie	33	1140951186469789696	Tue Jun 18 11:55:35 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	0
314	314	rt yesung the rd mini album pinkmagic melon	143	1140950881908736000	Tue Jun 18 11:54:22 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	2686	0
315	315	rt kpop artist festival jibeom genie golden child	132	1140950713712824320	Tue Jun 18 11:53:42 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	212	0
316	316	rt yesung the rd mini album pinkmagic melon	143	1140951055972196352	Tue Jun 18 11:55:04 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2686	0
317	317	latepost aladdin disney kota cinema mall	69	1140950915081334785	Tue Jun 18 11:54:30 +0000 2019	"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"	0	0	0
318	318	rt bts boy with luv mv feat halsey kst flo melon genie soribada bugs m	140	1140951190873624576	Tue Jun 18 11:55:36 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	193	0
319	319	rt when aladdin said sometimes you just have to take a risk i did that	93	1140950699666104320	Tue Jun 18 11:53:39 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	377	0
320	320	dinner ready my aladdin	53	1140950961499693058	Tue Jun 18 11:54:41 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	0
321	321	rt will smith	92	1140950829635006465	Tue Jun 18 11:54:10 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	13938	2
322	322	rt aladdin jasmine page tbc	129	1140951201611018240	Tue Jun 18 11:55:38 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2128	0
323	323	rt smiling because aladdin is the number movie in the uk for the th weekend in a row thanks so much for all your support	140	1140950846580101120	Tue Jun 18 11:54:14 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	6120	1
324	324	rt aladdin tawan v	106	1140950703625478144	Tue Jun 18 11:53:40 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	225	0
325	325	rt tr aladdin nieladdin when i saw aladdin i thought the lead dance would have suited daniel well seriously	140	1140951200533057537	Tue Jun 18 11:55:38 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	27	0
326	326	rt will smith	92	1140950773062225921	Tue Jun 18 11:53:56 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	13938	2
327	327	i know someone already made art for it but im rlly in a mood for jondami aladdin au	90	1140950805001859072	Tue Jun 18 11:54:04 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	0
328	328	rt army reminders upcoming possible voting awards shows teen choice music awards m x genie music awards sor	144	1140951097856544768	Tue Jun 18 11:55:14 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	132	0
329	329	idade altura tamanho do p cor favorita azul verde filme favorito aladdin m sica favorita atualm	140	1140951051094413313	Tue Jun 18 11:55:03 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1	0	2
330	330	rt one of the most inspirational father amp son scenes from will smith and jaden smith	123	1140950852112396288	Tue Jun 18 11:54:15 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	16109	1
331	331	rt when aladdin said sometimes you just have to take a risk i did that	93	1140951026104582144	Tue Jun 18 11:54:57 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	377	0
332	332	aladdin a whole new world	134	1140951012749873152	Tue Jun 18 11:54:53 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	6	3	1
333	333	rt army fighting c c gi i ti p theo ch ng ta p vote teen choice music awards m x genie music awards soribada b	144	1140951225099153408	Tue Jun 18 11:55:44 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	51	0
334	334	he not taking over for will smith	49	1140951031301517313	Tue Jun 18 11:54:58 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	0
335	335	rt nueva informaci n de genie genie music es solo para k fans o tambiem podr i fans votar m informaci n sobre	140	1140950730536357888	Tue Jun 18 11:53:46 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	4	2
336	336	rt army reminders upcoming possible voting awards shows teen choice music awards m x genie music awards sor	144	1140951074632818694	Tue Jun 18 11:55:08 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	132	0
337	337	genie or god	31	1140950750886936577	Tue Jun 18 11:53:51 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	0
338	338	can the red sox trade for will smith please	45	1140951217654231040	Tue Jun 18 11:55:42 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	0
339	339	nowplaying gettin jiggy wit it by will smith listen now at	108	1140950921872125953	Tue Jun 18 11:54:32 +0000 2019	"<a href=""https://inet4u.co.uk"" rel=""nofollow"">Twitter_Autopost_INET4URADIO</a>"	0	0	0
340	340	rt yesung the rd mini album pinkmagic melon	143	1140950898790686721	Tue Jun 18 11:54:26 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2686	0
341	341	rt mena kissing naomi hand aladdin	84	1140951010388525056	Tue Jun 18 11:54:53 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	8	0
342	342	rt will smith	92	1140951027656486913	Tue Jun 18 11:54:57 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	13938	2
343	343	rt aladdin tawan v	106	1140951008618483712	Tue Jun 18 11:54:52 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	225	2
344	344	rt when aladdin said sometimes you just have to take a risk i did that	93	1140950812455124993	Tue Jun 18 11:54:06 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	377	0
345	345	rt will smith	92	1140950647765778435	Tue Jun 18 11:53:26 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	13938	2
346	346	rt one of the most inspirational father amp son scenes from will smith and jaden smith	123	1140950641524846593	Tue Jun 18 11:53:25 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	16109	1
347	347	rt smiling because aladdin is the number movie in the uk for the th weekend in a row thanks so much for all your support	140	1140950754200453120	Tue Jun 18 11:53:52 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	6120	1
348	348	ashleyo on a roll kst bugs mnet genie melon soribada flo	111	1140950914058113024	Tue Jun 18 11:54:30 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	6	0	0
349	349	rt army reminders upcoming possible voting awards shows teen choice music awards m x genie music awards sor	144	1140951091430866944	Tue Jun 18 11:55:12 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	132	0
350	350	rt bts boy with luv mv feat halsey kst flo melon genie soribada bugs m	140	1140950901089341441	Tue Jun 18 11:54:27 +0000 2019	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	0	193	0
351	351	rt bts music chart boywithluv b melon flo olleh genie	145	1140951142907576320	Tue Jun 18 11:55:24 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	52	0
352	352	rt yesung name is trending on melon and genie search superjunior pinkmagic	143	1140950754934476800	Tue Jun 18 11:53:52 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	145	0
353	353	rt irgendwo im bundesverkehrsministerium federt jetzt ein beamter durch die flure und genie t das told you so gef hl seines	139	1140951226173067265	Tue Jun 18 11:55:44 +0000 2019	"<a href=""http://ratko.comeze.com/odlicanmix"" rel=""nofollow"">odlicanmix</a>"	0	28	2
354	354	rt ans d tudes viennent d tre cl tur es al hamdoulilah ing nieur genie civil avec la mentien bien soutenance btp ht	142	1140950770751299585	Tue Jun 18 11:53:56 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	293	2
355	355	rt will smith	92	1140951090172588033	Tue Jun 18 11:55:12 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	13938	2
356	356	rt pinkmagic digital stream melon	144	1140950954981974016	Tue Jun 18 11:54:40 +0000 2019	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	0	107	0
357	357	rt stream melon genie playlist spotify vpn	140	1140950681542545408	Tue Jun 18 11:53:34 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	15	0
358	358	a whole new world end title from aladdin from aladdin	105	1140951083918868482	Tue Jun 18 11:55:10 +0000 2019	"<a href=""http://wesingapp.com/"" rel=""nofollow"">WeSing!</a>"	0	0	0
359	359	rt bts music chart boywithluv b melon flo olleh genie	145	1140951234863435776	Tue Jun 18 11:55:46 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	52	0
360	360	rt jasmine aladdin lt	125	1140951064834822144	Tue Jun 18 11:55:06 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	34	0
361	361	we just saw aladdin for the second time and i loved it just as much as watching it the first time	122	1140950719031197696	Tue Jun 18 11:53:43 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	1
362	362	who voiced the carpet in aladdin	32	1140950926225625095	Tue Jun 18 11:54:33 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	0
363	363	rt will smith	92	1140951003702784000	Tue Jun 18 11:54:51 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	13938	2
364	364	rt pinkmagic digital stream melon	144	1140950701234741248	Tue Jun 18 11:53:39 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	107	0
365	365	rt yesung the rd mini album pinkmagic melon	143	1140950858231767040	Tue Jun 18 11:54:17 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	2686	0
366	366	rt bts boy with luv mv feat halsey kst flo melon genie soribada bugs m	140	1140951157038145541	Tue Jun 18 11:55:28 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	193	0
367	367	rt a whole new world ost aladdin dangdut version via	101	1140950789164130304	Tue Jun 18 11:54:00 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	8	0
368	368	rt yesung the rd mini album pinkmagic melon	143	1140950792783798272	Tue Jun 18 11:54:01 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2686	0
369	369	rt one of the most inspirational father amp son scenes from will smith and jaden smith	123	1140950960518369280	Tue Jun 18 11:54:41 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	16109	1
370	370	rt yesung the rd mini album pinkmagic melon	143	1140950717487865856	Tue Jun 18 11:53:43 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2686	0
371	371	rt bts boy with luv mv feat halsey kst flo melon genie soribada bugs m	140	1140950638177579009	Tue Jun 18 11:53:24 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	193	0
372	372	rt aladdin risk his life only for princess jasmine jafar	98	1140950912732499968	Tue Jun 18 11:54:30 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	676	0
373	373	rt a whole new world ost aladdin dangdut version via	101	1140950807648468992	Tue Jun 18 11:54:05 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	8	0
374	374	finally gonna watch aladdin	27	1140951200982020096	Tue Jun 18 11:55:38 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1	0	1
375	375	rt yesung the rd mini album pinkmagic melon	143	1140951086288658433	Tue Jun 18 11:55:11 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2686	0
376	376	ahia non hai visto aladdin	44	1140951128848420864	Tue Jun 18 11:55:21 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1	0	0
377	377	aladdin was actually pretty good	33	1140951193994141701	Tue Jun 18 11:55:37 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	1
378	378	rt pinkmagic digital stream melon	144	1140951113132232704	Tue Jun 18 11:55:17 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	107	0
379	379	rt smiling because aladdin is the number movie in the uk for the th weekend in a row thanks so much for all your support	140	1140951097445502976	Tue Jun 18 11:55:14 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	6120	1
380	380	maybe i did not fail my spanish oral exam i am going to see aladdin for the rd time and there another pro tour i	140	1140950908840435712	Tue Jun 18 11:54:29 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	0
381	381	rt yesung the rd mini album pinkmagic melon	143	1140950645484261381	Tue Jun 18 11:53:26 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2686	0
382	382	rt gro er erfolg nach migranten angriffen in schwimmb dern in m nchen wer schwimmen geht genie t schon bei der anfahrt po	140	1140950723422765056	Tue Jun 18 11:53:44 +0000 2019	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	0	200	2
383	383	rt army aviso genie music awards se anunci la fecha de estos premios el votaciones del	140	1140950744419487745	Tue Jun 18 11:53:49 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	100	2
384	384	rt when aladdin said sometimes you just have to take a risk i did that	93	1140950897800839168	Tue Jun 18 11:54:26 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	377	0
385	385	rt bts boy with luv mv feat halsey kst flo melon genie soribada bugs m	140	1140951054923661312	Tue Jun 18 11:55:03 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	193	0
